feature_penalty_weight,accuracy,accuracy,balanced_accuracy,balanced_accuracy,depth,depth,nodes,nodes,leaves,leaves,n_features,n_features
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
0.01,0.8544081904638476,0.061654671382795574,0.8293810436020479,0.08884676416782204,2.5714285714285716,0.9759000729485331,7.571428571428571,3.59894164336975,4.285714285714286,1.799470821684875,3.142857142857143,1.864454471471609
0.037142857142857144,0.8435303896051376,0.06450764318949008,0.8104952588606962,0.09398299957948254,2.142857142857143,0.6900655593423543,5.571428571428571,1.9023794624226837,3.2857142857142856,0.9511897312113419,2.2857142857142856,0.9511897312113419
0.06428571428571428,0.8416683848466809,0.06339163615484157,0.8090051242763965,0.09293286189401868,2.142857142857143,0.6900655593423543,5.285714285714286,1.3801311186847085,3.142857142857143,0.6900655593423543,2.142857142857143,0.6900655593423543
0.09142857142857143,0.8416683848466809,0.06339163615484157,0.8090051242763965,0.09293286189401868,2.142857142857143,0.6900655593423543,5.285714285714286,1.3801311186847085,3.142857142857143,0.6900655593423543,2.142857142857143,0.6900655593423543
0.11857142857142856,0.8416683848466809,0.06339163615484157,0.8090051242763965,0.09293286189401868,2.142857142857143,0.6900655593423543,5.285714285714286,1.3801311186847085,3.142857142857143,0.6900655593423543,2.142857142857143,0.6900655593423543
0.1457142857142857,0.8342829186391266,0.0625713374496493,0.8102295772524583,0.08303807542611821,1.7142857142857142,0.7559289460184545,4.428571428571429,1.511857892036909,2.7142857142857144,0.7559289460184545,1.7142857142857142,0.7559289460184545
0.17285714285714288,0.8307555817784564,0.06759393776173046,0.8106264026492838,0.08266159983193123,1.5714285714285714,0.7867957924694432,4.142857142857143,1.5735915849388864,2.5714285714285716,0.7867957924694432,1.5714285714285714,0.7867957924694432
0.2,0.8307555817784564,0.06759393776173046,0.8106264026492838,0.08266159983193123,1.5714285714285714,0.7867957924694432,4.142857142857143,1.5735915849388864,2.5714285714285716,0.7867957924694432,1.5714285714285714,0.7867957924694432
